customer_id,age_group,income_bracket,zip_code,season_ticket_holder
790,45-54,$50K-$99K,90210,0
791,55+,$100K-$149K,90003,0
792,25-34,$150K+,90045,0
793,25-34,$150K+,90301,0
794,55+,$150K+,90001,0
795,35-44,<$50K,90045,0
796,18-24,<$50K,90802,0
797,55+,$100K-$149K,90008,0
798,25-34,$50K-$99K,90003,0
799,35-44,<$50K,90003,0
800,18-24,$50K-$99K,90008,0
801,18-24,$150K+,90001,0
802,25-34,$150K+,90003,0
803,45-54,<$50K,90210,0
804,25-34,$50K-$99K,90401,0
805,25-34,$50K-$99K,90015,0
806,25-34,$150K+,90003,0
807,35-44,$50K-$99K,90045,0
808,55+,$150K+,90008,0
809,25-34,$100K-$149K,90045,0
810,35-44,$150K+,90008,0
811,45-54,$100K-$149K,90015,0
812,35-44,$150K+,90045,0
813,25-34,$100K-$149K,90301,0
814,25-34,$50K-$99K,90003,0
815,25-34,<$50K,90210,0
816,25-34,$150K+,90210,0
817,25-34,<$50K,90210,0
818,45-54,$50K-$99K,90301,1
819,25-34,$100K-$149K,90008,0
820,25-34,$100K-$149K,90045,0
821,35-44,<$50K,90802,0
822,25-34,$50K-$99K,90802,0
823,45-54,$50K-$99K,90301,0
824,35-44,$50K-$99K,90802,0
825,25-34,$150K+,90008,0
826,35-44,$100K-$149K,90301,0
827,35-44,$150K+,90001,0
828,35-44,<$50K,90301,1
829,25-34,$50K-$99K,90008,0
830,25-34,$100K-$149K,90008,0
831,45-54,$50K-$99K,90301,1
832,18-24,$50K-$99K,90401,0
833,25-34,$150K+,90015,0
834,18-24,$150K+,90001,0
835,45-54,$50K-$99K,90045,0
836,25-34,$50K-$99K,90015,0
837,45-54,<$50K,90802,0
838,35-44,$150K+,90008,1
839,45-54,$100K-$149K,90015,0
840,55+,<$50K,90008,0
841,45-54,<$50K,90008,0
842,45-54,$100K-$149K,90301,0
843,25-34,<$50K,90045,0
844,35-44,$150K+,90045,0
845,25-34,$150K+,90015,1
846,25-34,$150K+,90401,0
847,35-44,$100K-$149K,90001,0
848,35-44,$50K-$99K,90802,0
849,25-34,<$50K,90802,0
850,35-44,$100K-$149K,90045,0
851,45-54,$50K-$99K,90001,1
852,35-44,$50K-$99K,90003,0
853,35-44,$50K-$99K,90003,0
854,45-54,<$50K,90210,0
855,55+,$50K-$99K,90802,0
856,35-44,$100K-$149K,90008,1
857,45-54,$50K-$99K,90401,0
858,55+,$50K-$99K,90003,0
859,55+,$50K-$99K,90045,0
860,18-24,<$50K,90015,0
861,25-34,$150K+,90045,0
862,25-34,$50K-$99K,90015,1
863,18-24,<$50K,90001,0
864,35-44,$50K-$99K,90001,0
865,35-44,$150K+,90210,0
866,45-54,$50K-$99K,90401,0
867,18-24,$50K-$99K,90301,0
868,45-54,$50K-$99K,90015,0
869,35-44,$50K-$99K,90045,0
870,35-44,<$50K,90401,0
871,55+,$100K-$149K,90210,0
872,35-44,$50K-$99K,90401,0
873,25-34,$100K-$149K,90210,0
874,45-54,$50K-$99K,90401,0
875,25-34,<$50K,90015,0
876,18-24,$100K-$149K,90003,0
877,45-54,$50K-$99K,90008,0
878,25-34,$100K-$149K,90045,0
879,45-54,$100K-$149K,90015,0
880,25-34,$150K+,90045,0
881,45-54,<$50K,90001,0
882,25-34,<$50K,90001,0
883,55+,$50K-$99K,90003,0
884,45-54,$50K-$99K,90003,0
885,18-24,$50K-$99K,90401,0
886,35-44,<$50K,90015,0
887,55+,$50K-$99K,90210,0
888,25-34,<$50K,90003,0
889,25-34,$100K-$149K,90001,0
890,25-34,$100K-$149K,90301,0
891,35-44,<$50K,90015,0
892,45-54,$100K-$149K,90015,0
893,35-44,$50K-$99K,90003,0
894,25-34,$50K-$99K,90802,0
895,25-34,<$50K,90003,0
896,35-44,$100K-$149K,90045,0
897,25-34,$50K-$99K,90210,1
898,18-24,<$50K,90008,0
899,55+,$150K+,90008,0
900,35-44,$50K-$99K,90210,0
901,35-44,$150K+,90045,0
902,45-54,$50K-$99K,90045,0
903,35-44,$100K-$149K,90045,0
904,45-54,$100K-$149K,90802,0
905,25-34,$150K+,90401,0
906,18-24,$150K+,90015,0
907,25-34,$150K+,90210,0
908,25-34,$50K-$99K,90045,0
909,35-44,$100K-$149K,90210,0
910,18-24,$100K-$149K,90401,1
911,18-24,<$50K,90210,0
912,25-34,$150K+,90210,0
913,25-34,$50K-$99K,90003,0
914,35-44,<$50K,90301,1
915,25-34,$50K-$99K,90008,1
916,35-44,$100K-$149K,90301,0
917,25-34,$50K-$99K,90045,0
918,35-44,$50K-$99K,90015,0
919,45-54,$50K-$99K,90001,0
920,25-34,$100K-$149K,90401,0
921,45-54,$150K+,90003,0
922,25-34,$50K-$99K,90401,0
923,25-34,$100K-$149K,90301,0
924,55+,<$50K,90008,0
925,25-34,<$50K,90301,0
926,18-24,$50K-$99K,90001,0
927,45-54,<$50K,90045,0
928,18-24,$100K-$149K,90003,0
929,45-54,$100K-$149K,90003,0
930,25-34,$50K-$99K,90008,0
931,55+,$50K-$99K,90301,0
932,35-44,$150K+,90003,0
933,35-44,<$50K,90015,0
934,55+,$50K-$99K,90015,0
935,25-34,$150K+,90001,0
936,55+,$150K+,90301,0
937,18-24,$50K-$99K,90015,0
938,25-34,$50K-$99K,90001,1
939,25-34,<$50K,90008,1
940,35-44,<$50K,90401,0
941,18-24,$100K-$149K,90015,0
942,45-54,<$50K,90001,0
943,45-54,$150K+,90301,0
944,55+,$50K-$99K,90401,0
945,18-24,<$50K,90045,0
946,35-44,<$50K,90802,0
947,25-34,$50K-$99K,90301,0
948,25-34,<$50K,90015,0
949,25-34,$100K-$149K,90802,0
950,25-34,$150K+,90210,0
951,35-44,$150K+,90401,0
952,35-44,$100K-$149K,90003,0
953,25-34,$150K+,90045,0
954,18-24,$100K-$149K,90008,0
955,18-24,$50K-$99K,90045,0
956,18-24,$100K-$149K,90401,0
957,55+,<$50K,90210,0
958,18-24,<$50K,90001,0
959,18-24,$100K-$149K,90301,0
960,25-34,$150K+,90001,0
961,45-54,$50K-$99K,90001,0
962,55+,$50K-$99K,90015,0
963,45-54,$50K-$99K,90802,0
964,35-44,$50K-$99K,90401,0
965,35-44,$50K-$99K,90008,0
966,18-24,$150K+,90210,0
967,55+,$50K-$99K,90001,0
968,45-54,<$50K,90001,0
969,35-44,$100K-$149K,90210,0
970,45-54,$50K-$99K,90045,0
971,35-44,$100K-$149K,90210,0
972,35-44,$50K-$99K,90802,0
973,55+,$100K-$149K,90045,0
974,55+,<$50K,90003,0
975,35-44,<$50K,90001,0
976,35-44,$50K-$99K,90003,0
977,18-24,$100K-$149K,90401,0
978,35-44,<$50K,90001,0
979,18-24,$50K-$99K,90210,0
980,35-44,$150K+,90045,0
981,55+,<$50K,90802,0
982,35-44,$100K-$149K,90015,0
983,25-34,$100K-$149K,90045,0
984,25-34,$150K+,90045,0
985,18-24,$150K+,90003,0
986,35-44,$50K-$99K,90003,0
987,25-34,$100K-$149K,90802,0
988,18-24,$100K-$149K,90008,0
989,25-34,$50K-$99K,90210,0
990,45-54,$50K-$99K,90015,0
991,45-54,$50K-$99K,90015,0
992,18-24,<$50K,90045,0
993,25-34,$100K-$149K,90045,0
994,35-44,$150K+,90301,0
995,35-44,$150K+,90301,0
996,35-44,<$50K,90001,0
997,25-34,<$50K,90210,0
998,35-44,$100K-$149K,90015,0
999,25-34,$50K-$99K,90003,0
1000,45-54,$100K-$149K,90210,0
1001,35-44,$100K-$149K,90301,0
1002,25-34,$100K-$149K,90003,0
1003,25-34,$50K-$99K,90003,0
1004,35-44,<$50K,90301,1
1005,45-54,$50K-$99K,90802,0
1006,35-44,$50K-$99K,90008,0
1007,35-44,$150K+,90008,0
1008,35-44,<$50K,90401,1
1009,35-44,<$50K,90003,0
1010,25-34,$100K-$149K,90802,0
1011,45-54,$50K-$99K,90301,0
1012,25-34,$150K+,90401,0
1013,25-34,<$50K,90802,0
1014,55+,$150K+,90008,0
1015,18-24,$150K+,90210,0
1016,25-34,$150K+,90401,1
1017,25-34,<$50K,90001,0
1018,55+,$50K-$99K,90210,0
1019,18-24,$100K-$149K,90008,0
1020,18-24,$100K-$149K,90401,0
1021,18-24,$100K-$149K,90802,1
1022,18-24,$50K-$99K,90045,0
1023,18-24,$50K-$99K,90003,0
1024,25-34,$150K+,90301,1
1025,35-44,<$50K,90210,0
1026,25-34,<$50K,90210,0
1027,25-34,<$50K,90001,0
1028,18-24,$100K-$149K,90001,0
1029,25-34,<$50K,90210,0
1030,35-44,$50K-$99K,90210,0
1031,35-44,$50K-$99K,90015,0
1032,18-24,<$50K,90401,0
1033,25-34,$100K-$149K,90802,0
1034,25-34,<$50K,90210,0
1035,45-54,$50K-$99K,90401,0
1036,35-44,$50K-$99K,90401,1
1037,35-44,$50K-$99K,90003,0
1038,25-34,$50K-$99K,90015,0
1039,55+,$150K+,90001,0
1040,18-24,$150K+,90001,0
1041,18-24,$50K-$99K,90210,0
1042,25-34,$50K-$99K,90301,0
1043,18-24,$50K-$99K,90045,0
1044,55+,$150K+,90401,0
1045,45-54,$50K-$99K,90802,0
1046,25-34,<$50K,90015,0
1047,35-44,$150K+,90001,0
1048,55+,$50K-$99K,90210,1
1049,45-54,$50K-$99K,90001,0
1050,35-44,$50K-$99K,90003,0
1051,55+,<$50K,90015,0
1052,55+,$150K+,90015,1
1053,45-54,$100K-$149K,90210,0
1054,18-24,<$50K,90401,0
1055,25-34,$50K-$99K,90008,0
1056,45-54,$50K-$99K,90210,0
1057,25-34,<$50K,90008,0
1058,45-54,$50K-$99K,90003,0
1059,18-24,$100K-$149K,90015,0
1060,18-24,$50K-$99K,90015,0
1061,25-34,$50K-$99K,90003,0
1062,18-24,<$50K,90008,0
1063,55+,$50K-$99K,90802,0
1064,45-54,$50K-$99K,90802,0
1065,45-54,<$50K,90301,0
1066,35-44,$100K-$149K,90003,0
1067,25-34,$50K-$99K,90045,0
1068,35-44,$100K-$149K,90401,0
1069,35-44,$50K-$99K,90001,0
1070,35-44,$50K-$99K,90001,1
1071,25-34,$100K-$149K,90210,0
1072,35-44,$100K-$149K,90301,0
1073,25-34,$100K-$149K,90301,0
1074,55+,<$50K,90008,0
1075,45-54,$150K+,90015,0
1076,25-34,$100K-$149K,90802,0
1077,35-44,$50K-$99K,90015,0
1078,45-54,$150K+,90045,0
1079,18-24,$50K-$99K,90210,0
1080,45-54,<$50K,90301,0
1081,45-54,$100K-$149K,90045,0
1082,25-34,$150K+,90301,1
1083,25-34,<$50K,90003,0
1084,25-34,$100K-$149K,90301,0
1085,25-34,$100K-$149K,90045,0
1086,18-24,$150K+,90045,0
1087,45-54,$50K-$99K,90210,0
1088,18-24,<$50K,90802,0
1089,25-34,<$50K,90015,0
1090,55+,$50K-$99K,90045,0
1091,35-44,$150K+,90045,0
1092,25-34,$50K-$99K,90008,0
1093,25-34,$150K+,90008,0
1094,18-24,$100K-$149K,90001,0
1095,35-44,$50K-$99K,90015,0
1096,18-24,<$50K,90802,0
1097,35-44,$50K-$99K,90003,0
1098,55+,<$50K,90015,0
1099,18-24,$50K-$99K,90802,0
1100,45-54,<$50K,90802,0
1101,55+,<$50K,90401,0
1102,18-24,$50K-$99K,90003,0
1103,45-54,$50K-$99K,90008,0
1104,35-44,<$50K,90210,0
1105,55+,$100K-$149K,90003,0
1106,35-44,$50K-$99K,90008,0
1107,35-44,$100K-$149K,90001,0
1108,35-44,$100K-$149K,90015,0
1109,45-54,$100K-$149K,90210,0
1110,35-44,$150K+,90001,0
1111,35-44,<$50K,90001,0
1112,45-54,$50K-$99K,90401,0
1113,25-34,<$50K,90301,0
1114,18-24,$50K-$99K,90301,0
1115,18-24,$50K-$99K,90301,0
1116,25-34,$50K-$99K,90045,0
1117,25-34,<$50K,90015,0
1118,55+,$100K-$149K,90301,0
1119,18-24,$100K-$149K,90008,1
1120,35-44,$50K-$99K,90802,0
1121,25-34,$50K-$99K,90003,0
1122,45-54,$150K+,90001,0
1123,55+,$100K-$149K,90401,0
1124,25-34,<$50K,90210,0
1125,45-54,$150K+,90015,0
1126,18-24,<$50K,90802,0
1127,45-54,$50K-$99K,90045,0
1128,25-34,<$50K,90001,0
1129,55+,$150K+,90001,0
1130,18-24,<$50K,90301,0
1131,35-44,<$50K,90001,0
1132,45-54,$150K+,90210,0
1133,25-34,$50K-$99K,90301,0
1134,25-34,$100K-$149K,90045,0
1135,18-24,<$50K,90008,0
1136,25-34,$50K-$99K,90008,0
1137,35-44,$150K+,90003,0
1138,18-24,$50K-$99K,90001,0
1139,25-34,$100K-$149K,90401,0
1140,18-24,$150K+,90802,0
1141,45-54,$100K-$149K,90003,0
1142,18-24,$50K-$99K,90015,0
1143,25-34,$50K-$99K,90008,0
1144,18-24,<$50K,90015,0
1145,25-34,$50K-$99K,90015,0
1146,45-54,$150K+,90401,0
1147,25-34,$50K-$99K,90008,0
1148,18-24,$150K+,90008,0
1149,45-54,$100K-$149K,90210,0
1150,45-54,$150K+,90008,0
1151,18-24,$150K+,90045,0
1152,45-54,$100K-$149K,90015,0
1153,55+,$150K+,90015,0
1154,18-24,$100K-$149K,90003,0
1155,45-54,$100K-$149K,90802,1
1156,35-44,$100K-$149K,90045,0
1157,25-34,$100K-$149K,90045,1
1158,18-24,$50K-$99K,90301,0
1159,18-24,$50K-$99K,90008,0
1160,45-54,$50K-$99K,90210,0
1161,55+,<$50K,90001,0
1162,35-44,$50K-$99K,90045,0
1163,25-34,$150K+,90045,0
1164,35-44,$100K-$149K,90802,0
1165,35-44,<$50K,90045,1
1166,25-34,$100K-$149K,90401,0
1167,18-24,$150K+,90008,0
1168,45-54,$100K-$149K,90210,0
1169,25-34,$100K-$149K,90003,0
1170,45-54,<$50K,90802,0
1171,25-34,$50K-$99K,90210,0
1172,18-24,$50K-$99K,90045,0
1173,18-24,<$50K,90802,0
1174,25-34,<$50K,90001,1
1175,55+,$150K+,90008,0
1176,18-24,$100K-$149K,90003,0
1177,45-54,$50K-$99K,90802,0
1178,35-44,$50K-$99K,90210,0
1179,45-54,$50K-$99K,90210,0
1180,25-34,<$50K,90045,0
1181,45-54,$100K-$149K,90015,0
1182,45-54,<$50K,90015,0
1183,25-34,$100K-$149K,90003,0
1184,18-24,$100K-$149K,90301,0
1185,45-54,$100K-$149K,90210,0
1186,55+,$100K-$149K,90008,0
1187,18-24,<$50K,90301,0
1188,35-44,$50K-$99K,90802,0
1189,55+,$100K-$149K,90001,0
1190,45-54,$100K-$149K,90401,0
1191,55+,<$50K,90003,0
1192,45-54,$50K-$99K,90001,1
1193,25-34,$50K-$99K,90802,0
1194,25-34,$50K-$99K,90003,0
1195,25-34,$100K-$149K,90301,0
1196,35-44,$50K-$99K,90301,0
1197,45-54,$100K-$149K,90001,0
1198,25-34,<$50K,90001,0
1199,45-54,$150K+,90301,0
1200,35-44,$50K-$99K,90210,1
1201,35-44,<$50K,90015,0
1202,25-34,$100K-$149K,90008,0
1203,35-44,$50K-$99K,90045,0
1204,18-24,<$50K,90045,0
1205,25-34,$100K-$149K,90008,0
1206,18-24,$150K+,90210,0
1207,18-24,$50K-$99K,90008,0
1208,25-34,$50K-$99K,90015,0
1209,35-44,<$50K,90008,1
1210,18-24,$150K+,90210,0
1211,45-54,$50K-$99K,90802,0
1212,25-34,<$50K,90008,0
1213,55+,$50K-$99K,90001,0
1214,55+,<$50K,90301,1
1215,25-34,$50K-$99K,90045,0
1216,25-34,<$50K,90015,0
1217,18-24,<$50K,90008,0
1218,35-44,<$50K,90301,0
1219,35-44,$150K+,90003,0
1220,25-34,$150K+,90015,0
1221,35-44,$50K-$99K,90003,0
1222,25-34,$100K-$149K,90401,0
1223,18-24,$100K-$149K,90008,0
1224,35-44,$50K-$99K,90045,0
1225,25-34,$50K-$99K,90015,0
1226,35-44,$100K-$149K,90045,0
1227,25-34,$50K-$99K,90015,0
1228,55+,$50K-$99K,90401,0
1229,18-24,$50K-$99K,90210,0
1230,25-34,$50K-$99K,90001,0
1231,35-44,$100K-$149K,90045,0
1232,25-34,$100K-$149K,90001,0
1233,55+,$150K+,90008,0
1234,35-44,$100K-$149K,90210,0
1235,35-44,<$50K,90802,0
1236,45-54,$100K-$149K,90008,0
1237,55+,$100K-$149K,90015,0
1238,55+,$100K-$149K,90001,0
1239,35-44,$50K-$99K,90003,0
1240,45-54,<$50K,90301,0
1241,18-24,$150K+,90401,0
1242,18-24,$150K+,90001,0
1243,35-44,$50K-$99K,90802,0
1244,18-24,<$50K,90210,0
1245,25-34,$100K-$149K,90001,0
1246,25-34,$50K-$99K,90015,0
1247,25-34,$50K-$99K,90015,0
1248,45-54,$100K-$149K,90301,0
1249,55+,$100K-$149K,90001,0
1250,18-24,<$50K,90802,0
1251,35-44,$100K-$149K,90001,0
1252,45-54,$100K-$149K,90008,0
1253,18-24,$50K-$99K,90001,0
1254,45-54,$50K-$99K,90001,0
1255,25-34,<$50K,90015,0
1256,25-34,<$50K,90003,0
1257,55+,<$50K,90802,0
1258,25-34,<$50K,90001,0
1259,35-44,$50K-$99K,90008,0
1260,45-54,<$50K,90003,0
1261,18-24,$50K-$99K,90001,0
1262,35-44,$50K-$99K,90802,0
1263,55+,$50K-$99K,90045,0
1264,18-24,$100K-$149K,90210,0
1265,45-54,$50K-$99K,90401,0
1266,35-44,<$50K,90301,0
1267,35-44,<$50K,90301,1
1268,35-44,$100K-$149K,90802,0
1269,25-34,$50K-$99K,90008,0
1270,55+,$150K+,90401,0
1271,55+,$100K-$149K,90210,0
1272,35-44,$50K-$99K,90401,0
1273,45-54,$50K-$99K,90015,0
1274,35-44,$100K-$149K,90001,0
1275,25-34,<$50K,90008,0
1276,35-44,<$50K,90008,1
1277,35-44,$50K-$99K,90001,0
1278,35-44,$150K+,90045,0
1279,45-54,$50K-$99K,90210,0
1280,25-34,$50K-$99K,90802,0
1281,18-24,<$50K,90401,0
1282,18-24,$50K-$99K,90015,0
1283,25-34,$100K-$149K,90210,0
1284,35-44,$50K-$99K,90008,0
1285,35-44,$100K-$149K,90001,0
1286,35-44,$50K-$99K,90802,0
1287,25-34,$100K-$149K,90401,0
1288,35-44,$50K-$99K,90210,0
1289,25-34,$100K-$149K,90008,0
1290,25-34,$100K-$149K,90045,0
1291,45-54,$100K-$149K,90802,0
1292,45-54,<$50K,90301,0
1293,25-34,$100K-$149K,90003,0
1294,18-24,$50K-$99K,90210,0
1295,18-24,$150K+,90802,0
1296,18-24,$50K-$99K,90001,0
1297,35-44,$100K-$149K,90045,0
1298,25-34,$50K-$99K,90802,0
1299,35-44,$50K-$99K,90008,0
1300,25-34,<$50K,90008,0
1301,18-24,<$50K,90802,0
1302,25-34,<$50K,90008,0
1303,25-34,<$50K,90802,0
1304,25-34,<$50K,90008,1
1305,25-34,$100K-$149K,90401,0
1306,45-54,$50K-$99K,90802,0
1307,18-24,$100K-$149K,90008,0
1308,55+,$100K-$149K,90001,0
1309,25-34,$100K-$149K,90802,0
1310,45-54,$50K-$99K,90301,1
1311,35-44,<$50K,90210,0
1312,35-44,$100K-$149K,90015,0
1313,45-54,$100K-$149K,90045,0
1314,35-44,$100K-$149K,90301,0
1315,35-44,$100K-$149K,90802,0
1316,35-44,$100K-$149K,90210,0
1317,35-44,$50K-$99K,90015,0
1318,18-24,$100K-$149K,90015,0
1319,25-34,$100K-$149K,90008,0
1320,35-44,<$50K,90003,0
1321,35-44,$50K-$99K,90015,0
1322,45-54,$100K-$149K,90210,0
1323,35-44,$50K-$99K,90001,0
1324,55+,$150K+,90003,0
1325,25-34,<$50K,90401,0
1326,25-34,$100K-$149K,90008,0
1327,25-34,$100K-$149K,90001,0
1328,25-34,$100K-$149K,90003,0
1329,45-54,$50K-$99K,90008,0
1330,25-34,$50K-$99K,90003,0
1331,45-54,$50K-$99K,90015,0
1332,25-34,$50K-$99K,90015,0
1333,35-44,$150K+,90003,0
1334,35-44,<$50K,90001,0
1335,25-34,$100K-$149K,90008,0
1336,35-44,<$50K,90015,0
1337,25-34,$50K-$99K,90210,0
1338,18-24,$100K-$149K,90045,0
1339,25-34,<$50K,90003,0
1340,18-24,$100K-$149K,90015,0
1341,25-34,<$50K,90210,0
1342,35-44,$100K-$149K,90015,0
1343,35-44,$50K-$99K,90301,0
1344,35-44,$50K-$99K,90210,0
1345,18-24,<$50K,90210,0
1346,35-44,$100K-$149K,90003,1
1347,25-34,$50K-$99K,90301,0
1348,25-34,<$50K,90802,0
1349,45-54,$100K-$149K,90210,0
1350,18-24,<$50K,90401,0
1351,35-44,$100K-$149K,90210,0
1352,35-44,$50K-$99K,90210,0
1353,25-34,<$50K,90015,0
1354,25-34,<$50K,90210,0
1355,25-34,$50K-$99K,90015,0
1356,45-54,<$50K,90210,0
1357,25-34,<$50K,90001,0
1358,25-34,$100K-$149K,90301,0
1359,25-34,$50K-$99K,90003,1
1360,35-44,$50K-$99K,90210,0
1361,18-24,$50K-$99K,90802,0
1362,25-34,$50K-$99K,90008,0
1363,35-44,$50K-$99K,90015,0
1364,55+,$100K-$149K,90045,0
1365,25-34,$150K+,90401,0
1366,25-34,$50K-$99K,90210,0
1367,25-34,$50K-$99K,90401,0
1368,35-44,<$50K,90008,0
1369,25-34,<$50K,90008,0
1370,35-44,<$50K,90802,1
1371,45-54,$50K-$99K,90210,0
1372,35-44,$100K-$149K,90401,0
1373,25-34,<$50K,90015,1
1374,45-54,$100K-$149K,90045,0
1375,35-44,$50K-$99K,90802,0
1376,35-44,$150K+,90301,0
1377,18-24,$50K-$99K,90045,0
1378,55+,$100K-$149K,90301,0
1379,18-24,$150K+,90802,0
1380,25-34,$150K+,90008,0
1381,18-24,$50K-$99K,90008,0
1382,35-44,$50K-$99K,90015,0
1383,25-34,$50K-$99K,90301,0
1384,25-34,$50K-$99K,90045,0
1385,18-24,<$50K,90045,0
1386,18-24,$50K-$99K,90015,0
1387,35-44,<$50K,90401,0
1388,35-44,$50K-$99K,90008,0
1389,25-34,<$50K,90003,0
1390,25-34,$50K-$99K,90015,0
1391,35-44,<$50K,90401,0
1392,18-24,$50K-$99K,90015,0
1393,25-34,$100K-$149K,90401,0
1394,55+,$50K-$99K,90045,0
1395,35-44,$150K+,90802,0
1396,25-34,<$50K,90003,0
1397,35-44,$150K+,90401,0
1398,25-34,<$50K,90301,0
1399,35-44,$150K+,90003,0
1400,18-24,<$50K,90045,0
1401,18-24,$100K-$149K,90210,0
1402,18-24,<$50K,90802,0
1403,55+,$100K-$149K,90401,0
1404,35-44,<$50K,90301,0
1405,18-24,$100K-$149K,90001,0
1406,25-34,$100K-$149K,90008,0
1407,35-44,$150K+,90001,0
1408,18-24,$100K-$149K,90210,0
1409,25-34,$50K-$99K,90008,0
1410,55+,<$50K,90003,0
1411,25-34,$100K-$149K,90003,0
1412,35-44,<$50K,90401,0
1413,55+,$100K-$149K,90001,0
1414,25-34,<$50K,90802,0
1415,18-24,$50K-$99K,90301,0
1416,25-34,$50K-$99K,90001,0
1417,45-54,$50K-$99K,90045,0
1418,45-54,$100K-$149K,90045,0
1419,45-54,$50K-$99K,90003,1
1420,18-24,<$50K,90001,0
1421,45-54,$150K+,90301,0
1422,55+,$50K-$99K,90802,0
1423,35-44,$100K-$149K,90401,0
1424,55+,$50K-$99K,90301,0
1425,45-54,$100K-$149K,90015,0
1426,35-44,<$50K,90301,0
1427,35-44,$50K-$99K,90401,0
1428,25-34,$50K-$99K,90802,0
1429,18-24,$50K-$99K,90802,0
1430,35-44,$150K+,90045,0
1431,25-34,<$50K,90045,0
1432,45-54,$100K-$149K,90210,0
1433,55+,$50K-$99K,90401,0
1434,45-54,$50K-$99K,90008,0
1435,18-24,$50K-$99K,90008,0
1436,25-34,$50K-$99K,90045,0
1437,18-24,$50K-$99K,90001,0
1438,35-44,$50K-$99K,90045,0
1439,45-54,$100K-$149K,90802,0
1440,55+,<$50K,90045,0
1441,25-34,$50K-$99K,90301,0
1442,55+,$50K-$99K,90802,0
1443,45-54,$100K-$149K,90401,0
1444,25-34,<$50K,90045,0
1445,45-54,$150K+,90003,0
1446,25-34,<$50K,90045,0
1447,25-34,$50K-$99K,90401,1
1448,35-44,<$50K,90001,0
1449,25-34,$50K-$99K,90015,0
1450,35-44,$100K-$149K,90001,0
1451,35-44,$50K-$99K,90045,1
1452,35-44,<$50K,90003,1
1453,25-34,<$50K,90003,0
1454,35-44,<$50K,90301,0
1455,35-44,$150K+,90015,0
1456,35-44,$100K-$149K,90003,0
1457,25-34,$50K-$99K,90008,0
1458,18-24,$50K-$99K,90008,1
1459,35-44,$150K+,90003,0
1460,18-24,$50K-$99K,90301,0
1461,35-44,$150K+,90001,0
1462,45-54,$50K-$99K,90802,0
1463,35-44,<$50K,90045,0
1464,35-44,$100K-$149K,90015,0
1465,55+,$50K-$99K,90008,0
1466,45-54,$100K-$149K,90008,0
1467,55+,<$50K,90008,0
1468,45-54,$100K-$149K,90001,0
1469,18-24,$50K-$99K,90003,0
1470,18-24,$50K-$99K,90301,0
1471,35-44,$100K-$149K,90008,0
1472,25-34,$50K-$99K,90210,0
1473,25-34,$100K-$149K,90015,0
1474,25-34,$150K+,90045,1
1475,35-44,$100K-$149K,90401,0
1476,45-54,$100K-$149K,90003,0
1477,35-44,$100K-$149K,90045,0
1478,35-44,$50K-$99K,90003,0
1479,45-54,$100K-$149K,90802,0
1480,25-34,$50K-$99K,90003,0
1481,45-54,$100K-$149K,90001,0
1482,18-24,$50K-$99K,90015,0
1483,55+,<$50K,90301,0
1484,35-44,<$50K,90003,0
1485,25-34,$100K-$149K,90802,1
1486,25-34,$50K-$99K,90001,0
1487,25-34,$50K-$99K,90001,0
1488,25-34,$50K-$99K,90401,0
1489,18-24,<$50K,90045,0
1490,35-44,<$50K,90802,0
1491,35-44,$50K-$99K,90401,0
1492,35-44,$100K-$149K,90210,0
1493,55+,$50K-$99K,90015,0
1494,35-44,$150K+,90210,0
1495,35-44,$50K-$99K,90003,0
1496,18-24,$50K-$99K,90045,0
1497,35-44,<$50K,90008,0
1498,25-34,$150K+,90008,0
1499,55+,$50K-$99K,90001,0
1500,45-54,$50K-$99K,90401,0
1501,35-44,$150K+,90008,0
1502,18-24,$50K-$99K,90001,0
1503,45-54,$50K-$99K,90015,0
1504,45-54,$100K-$149K,90001,0
1505,25-34,$100K-$149K,90001,0
1506,25-34,$100K-$149K,90001,0
1507,45-54,$100K-$149K,90003,0
1508,25-34,$50K-$99K,90001,0
1509,55+,$150K+,90210,0
1510,25-34,$50K-$99K,90301,0
1511,18-24,<$50K,90001,0
1512,45-54,$50K-$99K,90001,0
1513,25-34,$100K-$149K,90802,0
1514,35-44,$100K-$149K,90802,0
1515,18-24,<$50K,90001,0
1516,18-24,<$50K,90401,0
1517,35-44,$50K-$99K,90008,0
1518,35-44,$150K+,90301,0
1519,35-44,<$50K,90001,0
1520,45-54,$50K-$99K,90301,0
1521,35-44,$100K-$149K,90001,1
1522,18-24,$150K+,90008,0
1523,25-34,$100K-$149K,90301,1
1524,55+,$150K+,90001,0
1525,45-54,$100K-$149K,90802,0
1526,35-44,$150K+,90045,0
1527,25-34,$50K-$99K,90003,0
1528,25-34,$50K-$99K,90015,0
1529,35-44,$100K-$149K,90401,0
1530,45-54,$50K-$99K,90015,1
1531,35-44,$150K+,90045,0
1532,45-54,$50K-$99K,90003,0
1533,45-54,$50K-$99K,90045,0
1534,18-24,$50K-$99K,90301,0
1535,25-34,$50K-$99K,90802,0
1536,18-24,<$50K,90401,0
1537,25-34,<$50K,90210,0
1538,45-54,$150K+,90802,0
1539,25-34,$150K+,90301,0
1540,35-44,<$50K,90008,0
1541,18-24,$50K-$99K,90001,0
1542,25-34,$50K-$99K,90045,0
1543,25-34,$50K-$99K,90802,0
1544,25-34,$50K-$99K,90401,0
1545,35-44,$50K-$99K,90210,0
