session_id,game_id,device,source,viewed_ticket_page,added_to_cart,checkout_started,purchased
659,1,Mobile,Email,1,0,0,0
660,1,Mobile,Email,1,0,0,0
661,1,Mobile,Paid Search,1,0,0,0
662,1,Mobile,Paid Search,1,1,0,0
663,1,Mobile,Email,1,0,0,0
664,1,Mobile,Paid Search,1,0,0,0
665,1,Mobile,Organic,1,1,0,0
666,1,Mobile,Paid Search,1,0,0,0
667,1,Mobile,Social,1,1,1,1
668,1,Mobile,Organic,1,0,0,0
669,1,Mobile,Social,1,1,1,1
670,1,Desktop,Direct,1,0,0,0
671,1,Mobile,Email,1,0,0,0
672,1,Mobile,Paid Search,1,0,0,0
673,1,Mobile,Organic,1,0,0,0
674,1,Mobile,Email,1,0,0,0
675,1,Mobile,Paid Search,1,0,0,0
676,1,Mobile,Social,1,0,0,0
677,1,Desktop,Organic,1,0,0,0
678,1,Desktop,Social,1,1,1,1
679,1,Mobile,Email,1,1,0,0
680,1,Mobile,Organic,1,0,0,0
681,1,Desktop,Organic,1,1,1,1
682,1,Mobile,Paid Search,1,0,0,0
683,1,Mobile,Direct,1,1,1,1
684,1,Mobile,Social,1,1,0,0
685,1,Mobile,Organic,1,0,0,0
686,1,Mobile,Email,1,0,0,0
687,1,Mobile,Social,1,0,0,0
688,1,Mobile,Social,1,1,1,0
689,1,Desktop,Paid Search,1,0,0,0
690,1,Desktop,Direct,1,0,0,0
691,1,Desktop,Social,1,0,0,0
692,1,Mobile,Direct,1,1,1,1
693,1,Desktop,Email,1,0,0,0
694,1,Desktop,Social,1,0,0,0
695,1,Mobile,Direct,1,0,0,0
696,1,Mobile,Organic,1,0,0,0
697,1,Mobile,Organic,1,1,0,0
698,1,Desktop,Email,1,1,0,0
699,1,Mobile,Organic,1,1,0,0
700,1,Mobile,Social,1,0,0,0
701,1,Desktop,Paid Search,1,1,1,1
702,1,Desktop,Social,1,0,0,0
703,1,Mobile,Social,1,1,0,0
704,1,Desktop,Paid Search,1,1,1,1
705,1,Mobile,Paid Search,1,1,0,0
706,1,Mobile,Paid Search,1,0,0,0
707,1,Desktop,Organic,1,1,0,0
708,1,Mobile,Direct,1,0,0,0
709,1,Desktop,Paid Search,1,0,0,0
710,1,Desktop,Direct,1,0,0,0
711,1,Mobile,Paid Search,1,1,1,1
712,1,Mobile,Email,1,1,0,0
713,1,Mobile,Organic,1,1,1,1
714,1,Desktop,Paid Search,1,1,1,0
715,1,Mobile,Email,1,0,0,0
716,1,Mobile,Email,1,1,1,1
717,1,Desktop,Direct,1,1,1,1
718,1,Mobile,Organic,1,1,1,0
719,1,Tablet,Paid Search,1,0,0,0
720,1,Mobile,Email,1,1,1,1
721,1,Desktop,Organic,1,0,0,0
722,1,Mobile,Paid Search,1,0,0,0
723,1,Desktop,Email,1,1,0,0
724,1,Desktop,Email,1,1,0,0
725,1,Mobile,Organic,1,1,1,1
726,1,Mobile,Organic,1,1,1,1
727,1,Mobile,Email,1,0,0,0
728,1,Desktop,Organic,1,0,0,0
729,1,Tablet,Social,1,1,1,1
730,1,Mobile,Social,1,0,0,0
731,1,Mobile,Email,1,1,0,0
732,1,Mobile,Organic,1,0,0,0
733,1,Mobile,Social,1,0,0,0
734,1,Mobile,Paid Search,1,0,0,0
735,1,Mobile,Email,1,0,0,0
736,1,Mobile,Social,1,0,0,0
737,1,Desktop,Paid Search,1,0,0,0
738,1,Mobile,Social,1,1,0,0
739,1,Mobile,Social,1,0,0,0
740,1,Desktop,Email,1,1,1,1
741,1,Mobile,Social,1,0,0,0
742,1,Mobile,Social,1,0,0,0
743,1,Mobile,Email,1,0,0,0
744,1,Mobile,Email,1,1,1,1
745,1,Tablet,Organic,1,0,0,0
746,1,Mobile,Direct,1,1,1,0
747,1,Mobile,Paid Search,1,0,0,0
748,1,Mobile,Social,1,0,0,0
749,1,Mobile,Email,1,0,0,0
750,1,Mobile,Email,1,1,0,0
751,1,Mobile,Social,1,1,1,1
752,1,Desktop,Direct,1,0,0,0
753,1,Mobile,Email,1,0,0,0
754,1,Mobile,Paid Search,1,0,0,0
755,1,Mobile,Email,1,0,0,0
756,1,Mobile,Paid Search,1,1,1,1
757,1,Tablet,Email,1,1,1,0
758,1,Mobile,Paid Search,1,1,1,1
759,1,Mobile,Paid Search,1,0,0,0
760,1,Desktop,Email,1,0,0,0
761,1,Mobile,Social,1,0,0,0
762,1,Mobile,Paid Search,1,1,1,0
763,1,Desktop,Social,1,1,1,1
764,1,Mobile,Email,1,1,1,1
765,1,Desktop,Organic,1,1,1,1
766,1,Mobile,Email,1,1,1,1
767,1,Desktop,Social,1,1,1,1
768,1,Mobile,Organic,1,1,0,0
769,1,Mobile,Paid Search,1,1,1,0
770,1,Tablet,Paid Search,1,0,0,0
771,1,Mobile,Organic,1,1,1,0
772,1,Mobile,Paid Search,1,0,0,0
773,1,Desktop,Social,1,1,0,0
774,1,Mobile,Social,1,0,0,0
775,1,Desktop,Social,1,1,1,0
776,1,Mobile,Direct,1,0,0,0
777,1,Mobile,Direct,1,1,1,1
778,1,Mobile,Organic,1,0,0,0
779,1,Desktop,Organic,1,1,1,1
780,1,Mobile,Paid Search,1,0,0,0
781,1,Desktop,Organic,1,0,0,0
782,1,Mobile,Email,1,1,0,0
783,1,Mobile,Social,1,0,0,0
784,1,Desktop,Email,1,0,0,0
785,1,Mobile,Social,1,0,0,0
786,1,Mobile,Direct,1,0,0,0
787,1,Mobile,Paid Search,1,0,0,0
788,1,Mobile,Social,1,1,1,1
789,1,Mobile,Organic,1,0,0,0
790,1,Mobile,Social,1,1,0,0
791,1,Mobile,Direct,1,0,0,0
792,1,Mobile,Social,1,0,0,0
793,1,Mobile,Organic,1,0,0,0
794,1,Mobile,Paid Search,1,1,0,0
795,1,Mobile,Paid Search,1,1,0,0
796,1,Mobile,Email,1,0,0,0
797,1,Mobile,Paid Search,1,0,0,0
798,1,Mobile,Organic,1,0,0,0
799,1,Desktop,Organic,1,0,0,0
800,1,Mobile,Email,1,1,0,0
801,1,Mobile,Paid Search,1,0,0,0
802,1,Mobile,Paid Search,1,1,1,1
803,1,Tablet,Social,1,1,1,1
804,1,Mobile,Organic,1,0,0,0
805,1,Mobile,Email,1,0,0,0
806,1,Desktop,Direct,1,0,0,0
807,1,Mobile,Social,1,0,0,0
808,1,Desktop,Paid Search,1,0,0,0
809,1,Desktop,Organic,1,1,0,0
810,1,Mobile,Email,1,1,1,1
811,1,Mobile,Paid Search,1,0,0,0
812,1,Mobile,Organic,1,1,1,1
813,1,Mobile,Social,1,1,0,0
814,1,Mobile,Social,1,0,0,0
815,1,Mobile,Social,1,1,1,1
816,1,Mobile,Paid Search,1,0,0,0
817,1,Mobile,Organic,1,1,1,0
818,1,Desktop,Paid Search,1,1,1,1
819,1,Desktop,Organic,1,0,0,0
820,1,Desktop,Email,1,1,1,1
821,1,Mobile,Social,1,0,0,0
822,1,Tablet,Social,1,1,1,1
823,1,Desktop,Organic,1,0,0,0
824,1,Desktop,Direct,1,1,0,0
825,1,Tablet,Email,1,1,1,1
826,1,Desktop,Email,1,1,0,0
827,1,Desktop,Social,1,0,0,0
828,1,Mobile,Social,1,1,1,0
829,1,Mobile,Social,1,0,0,0
830,1,Tablet,Social,1,0,0,0
831,1,Desktop,Paid Search,1,0,0,0
832,1,Mobile,Paid Search,1,0,0,0
833,1,Desktop,Organic,1,1,0,0
834,1,Mobile,Paid Search,1,1,1,1
835,1,Mobile,Social,1,0,0,0
836,1,Desktop,Organic,1,1,0,0
837,1,Mobile,Paid Search,1,1,0,0
838,1,Mobile,Paid Search,1,1,1,1
839,1,Mobile,Paid Search,1,0,0,0
840,1,Desktop,Email,1,0,0,0
841,1,Desktop,Paid Search,1,1,1,1
842,1,Mobile,Social,1,0,0,0
843,1,Mobile,Email,1,0,0,0
844,1,Desktop,Paid Search,1,0,0,0
845,1,Mobile,Email,1,1,1,1
846,1,Mobile,Direct,1,1,1,1
847,1,Mobile,Paid Search,1,0,0,0
848,1,Mobile,Email,1,0,0,0
849,1,Mobile,Direct,1,1,0,0
850,1,Mobile,Direct,1,0,0,0
851,1,Desktop,Social,1,1,0,0
852,1,Desktop,Organic,1,0,0,0
853,1,Mobile,Paid Search,1,1,0,0
854,1,Mobile,Email,1,1,1,0
855,1,Mobile,Paid Search,1,0,0,0
856,1,Desktop,Paid Search,1,0,0,0
857,1,Mobile,Email,1,0,0,0
858,1,Mobile,Paid Search,1,0,0,0
859,1,Mobile,Direct,1,0,0,0
860,1,Mobile,Organic,1,1,0,0
861,1,Mobile,Social,1,1,0,0
862,1,Desktop,Paid Search,1,0,0,0
863,1,Desktop,Organic,1,0,0,0
864,1,Desktop,Social,1,0,0,0
865,1,Tablet,Social,1,0,0,0
866,1,Mobile,Organic,1,0,0,0
867,1,Desktop,Social,1,1,1,1
868,1,Mobile,Direct,1,0,0,0
869,1,Desktop,Email,1,0,0,0
870,1,Desktop,Email,1,0,0,0
871,1,Desktop,Social,1,0,0,0
872,1,Mobile,Paid Search,1,0,0,0
873,1,Desktop,Social,1,1,1,1
874,1,Mobile,Paid Search,1,0,0,0
875,1,Mobile,Email,1,0,0,0
876,1,Desktop,Organic,1,0,0,0
877,1,Mobile,Paid Search,1,0,0,0
878,1,Mobile,Direct,1,1,1,1
879,1,Mobile,Email,1,0,0,0
880,1,Mobile,Direct,1,1,1,1
881,1,Mobile,Organic,1,0,0,0
882,1,Mobile,Direct,1,0,0,0
883,1,Mobile,Email,1,1,1,1
884,1,Mobile,Organic,1,0,0,0
885,1,Mobile,Email,1,0,0,0
886,1,Mobile,Organic,1,1,1,1
887,1,Desktop,Organic,1,0,0,0
888,1,Mobile,Direct,1,1,1,1
889,1,Mobile,Direct,1,0,0,0
890,1,Desktop,Paid Search,1,0,0,0
891,1,Mobile,Paid Search,1,1,0,0
892,1,Mobile,Organic,1,0,0,0
893,1,Mobile,Paid Search,1,1,0,0
894,1,Mobile,Paid Search,1,1,0,0
895,1,Mobile,Organic,1,1,1,1
896,1,Mobile,Paid Search,1,0,0,0
897,1,Desktop,Organic,1,0,0,0
898,1,Mobile,Email,1,1,0,0
899,1,Tablet,Social,1,0,0,0
900,1,Mobile,Organic,1,0,0,0
901,1,Desktop,Email,1,0,0,0
902,1,Mobile,Direct,1,1,1,1
903,1,Mobile,Paid Search,1,0,0,0
904,1,Mobile,Email,1,0,0,0
905,1,Mobile,Paid Search,1,1,1,0
906,1,Mobile,Paid Search,1,1,1,0
907,1,Mobile,Email,1,0,0,0
908,1,Mobile,Paid Search,1,0,0,0
909,1,Desktop,Social,1,0,0,0
910,1,Mobile,Paid Search,1,0,0,0
911,1,Desktop,Paid Search,1,0,0,0
912,1,Desktop,Paid Search,1,1,0,0
913,1,Mobile,Paid Search,1,0,0,0
914,1,Mobile,Organic,1,1,0,0
915,1,Mobile,Organic,1,1,1,0
916,1,Mobile,Organic,1,0,0,0
917,1,Desktop,Paid Search,1,0,0,0
918,1,Desktop,Social,1,0,0,0
919,1,Desktop,Email,1,0,0,0
920,1,Mobile,Paid Search,1,0,0,0
921,1,Mobile,Email,1,0,0,0
922,1,Desktop,Paid Search,1,0,0,0
923,1,Mobile,Organic,1,0,0,0
924,1,Mobile,Paid Search,1,0,0,0
925,1,Mobile,Email,1,0,0,0
926,1,Mobile,Organic,1,0,0,0
927,1,Desktop,Direct,1,1,0,0
928,1,Desktop,Direct,1,0,0,0
929,1,Mobile,Paid Search,1,0,0,0
930,1,Desktop,Organic,1,1,0,0
931,1,Mobile,Direct,1,0,0,0
932,1,Desktop,Social,1,0,0,0
933,1,Mobile,Paid Search,1,0,0,0
934,1,Mobile,Email,1,0,0,0
935,1,Mobile,Paid Search,1,1,1,1
936,1,Desktop,Organic,1,1,1,1
937,1,Mobile,Email,1,0,0,0
938,1,Mobile,Paid Search,1,0,0,0
939,1,Mobile,Social,1,0,0,0
940,1,Mobile,Email,1,0,0,0
941,1,Desktop,Direct,1,0,0,0
942,1,Mobile,Paid Search,1,0,0,0
943,1,Desktop,Organic,1,0,0,0
944,1,Mobile,Paid Search,1,0,0,0
945,1,Mobile,Paid Search,1,1,1,1
946,1,Mobile,Direct,1,1,1,0
947,1,Desktop,Social,1,0,0,0
948,1,Desktop,Paid Search,1,1,1,1
949,1,Mobile,Paid Search,1,0,0,0
950,1,Desktop,Email,1,0,0,0
951,1,Mobile,Social,1,1,1,1
952,1,Mobile,Paid Search,1,0,0,0
953,1,Desktop,Social,1,1,1,0
954,1,Desktop,Paid Search,1,0,0,0
955,1,Mobile,Organic,1,0,0,0
956,1,Tablet,Paid Search,1,0,0,0
957,1,Mobile,Direct,1,0,0,0
958,1,Mobile,Direct,1,1,1,1
959,1,Desktop,Email,1,1,0,0
960,1,Desktop,Email,1,0,0,0
961,1,Mobile,Direct,1,0,0,0
962,1,Desktop,Paid Search,1,0,0,0
963,1,Desktop,Organic,1,0,0,0
964,1,Mobile,Direct,1,0,0,0
965,1,Mobile,Social,1,1,1,0
966,1,Tablet,Direct,1,1,1,1
967,1,Desktop,Social,1,0,0,0
968,1,Desktop,Paid Search,1,1,1,1
969,1,Desktop,Social,1,0,0,0
970,1,Desktop,Organic,1,1,0,0
971,1,Desktop,Email,1,0,0,0
972,1,Mobile,Organic,1,0,0,0
973,1,Mobile,Paid Search,1,0,0,0
974,1,Mobile,Social,1,1,1,1
975,1,Mobile,Social,1,0,0,0
976,1,Mobile,Email,1,0,0,0
977,1,Mobile,Email,1,0,0,0
978,1,Desktop,Organic,1,0,0,0
979,1,Tablet,Paid Search,1,1,1,1
980,1,Desktop,Social,1,1,1,1
981,1,Mobile,Social,1,0,0,0
982,1,Desktop,Paid Search,1,1,1,1
983,1,Mobile,Paid Search,1,1,1,1
984,1,Mobile,Direct,1,0,0,0
985,1,Desktop,Organic,1,0,0,0
986,1,Mobile,Organic,1,1,1,1
987,1,Desktop,Paid Search,1,1,0,0
988,1,Mobile,Paid Search,1,0,0,0
989,1,Mobile,Paid Search,1,0,0,0
990,1,Desktop,Social,1,0,0,0
991,1,Mobile,Paid Search,1,0,0,0
992,1,Desktop,Paid Search,1,0,0,0
993,1,Desktop,Organic,1,1,0,0
994,1,Tablet,Paid Search,1,1,1,1
995,1,Tablet,Organic,1,1,1,1
996,1,Mobile,Email,1,1,1,0
997,1,Mobile,Email,1,1,0,0
998,1,Mobile,Paid Search,1,1,1,1
999,1,Desktop,Social,1,0,0,0
1000,1,Mobile,Paid Search,1,0,0,0
1001,1,Mobile,Email,1,1,1,0
1002,1,Mobile,Social,1,0,0,0
1003,1,Tablet,Direct,1,1,1,0
1004,1,Desktop,Social,1,0,0,0
1005,1,Mobile,Organic,1,1,0,0
1006,1,Mobile,Email,1,1,1,1
1007,1,Desktop,Email,1,0,0,0
1008,1,Mobile,Paid Search,1,0,0,0
1009,1,Desktop,Paid Search,1,1,1,0
1010,1,Tablet,Paid Search,1,0,0,0
1011,1,Mobile,Paid Search,1,0,0,0
1012,1,Desktop,Email,1,1,1,0
1013,1,Mobile,Paid Search,1,1,1,1
1014,1,Desktop,Social,1,0,0,0
1015,1,Mobile,Social,1,1,1,1
1016,1,Desktop,Organic,1,0,0,0
1017,1,Desktop,Paid Search,1,0,0,0
1018,1,Desktop,Email,1,0,0,0
1019,1,Tablet,Paid Search,1,0,0,0
1020,1,Mobile,Paid Search,1,1,0,0
1021,1,Mobile,Paid Search,1,0,0,0
1022,1,Mobile,Paid Search,1,1,1,1
1023,1,Mobile,Email,1,0,0,0
1024,1,Desktop,Social,1,0,0,0
1025,1,Mobile,Paid Search,1,1,1,0
1026,1,Tablet,Email,1,0,0,0
1027,1,Desktop,Social,1,1,0,0
1028,1,Tablet,Paid Search,1,0,0,0
1029,1,Mobile,Paid Search,1,0,0,0
1030,1,Mobile,Social,1,1,1,1
1031,1,Mobile,Direct,1,1,1,1
1032,1,Desktop,Organic,1,1,0,0
1033,1,Mobile,Email,1,0,0,0
1034,1,Tablet,Paid Search,1,1,1,1
1035,1,Tablet,Direct,1,0,0,0
1036,1,Desktop,Email,1,0,0,0
1037,1,Mobile,Email,1,0,0,0
1038,1,Desktop,Organic,1,0,0,0
1039,1,Desktop,Social,1,0,0,0
1040,1,Mobile,Email,1,0,0,0
1041,1,Mobile,Paid Search,1,1,1,1
1042,1,Tablet,Email,1,0,0,0
1043,1,Mobile,Paid Search,1,1,0,0
1044,1,Desktop,Social,1,1,1,0
1045,1,Tablet,Social,1,0,0,0
1046,1,Mobile,Organic,1,0,0,0
1047,1,Mobile,Paid Search,1,0,0,0
1048,1,Desktop,Email,1,0,0,0
1049,1,Mobile,Paid Search,1,1,1,0
1050,1,Mobile,Paid Search,1,1,1,1
1051,1,Desktop,Paid Search,1,0,0,0
1052,1,Mobile,Paid Search,1,0,0,0
1053,1,Desktop,Paid Search,1,1,1,0
1054,1,Mobile,Direct,1,0,0,0
1055,1,Desktop,Social,1,0,0,0
1056,1,Mobile,Social,1,0,0,0
1057,1,Desktop,Social,1,0,0,0
1058,1,Mobile,Email,1,1,0,0
1059,1,Mobile,Paid Search,1,0,0,0
1060,1,Mobile,Social,1,0,0,0
1061,1,Mobile,Social,1,1,1,1
1062,1,Desktop,Organic,1,1,1,1
1063,1,Mobile,Paid Search,1,0,0,0
1064,1,Mobile,Email,1,1,0,0
1065,1,Desktop,Direct,1,0,0,0
1066,1,Mobile,Email,1,0,0,0
1067,1,Mobile,Email,1,1,1,1
1068,1,Mobile,Paid Search,1,1,1,0
1069,1,Desktop,Organic,1,0,0,0
1070,1,Mobile,Email,1,0,0,0
1071,1,Mobile,Paid Search,1,1,1,1
1072,1,Mobile,Email,1,0,0,0
1073,1,Mobile,Paid Search,1,1,1,1
1074,1,Mobile,Organic,1,0,0,0
1075,1,Desktop,Email,1,0,0,0
1076,1,Mobile,Social,1,1,1,1
1077,1,Desktop,Social,1,1,1,1
1078,1,Desktop,Email,1,0,0,0
1079,1,Mobile,Paid Search,1,1,1,1
1080,1,Mobile,Paid Search,1,0,0,0
1081,1,Mobile,Direct,1,1,0,0
1082,1,Mobile,Social,1,0,0,0
1083,1,Desktop,Social,1,0,0,0
1084,1,Desktop,Social,1,1,1,1
1085,1,Mobile,Organic,1,1,1,1
1086,1,Mobile,Social,1,0,0,0
1087,1,Tablet,Direct,1,0,0,0
1088,1,Mobile,Social,1,1,0,0
1089,1,Mobile,Organic,1,0,0,0
1090,1,Desktop,Paid Search,1,0,0,0
1091,1,Desktop,Email,1,1,1,1
1092,1,Mobile,Paid Search,1,0,0,0
1093,1,Desktop,Organic,1,1,1,1
1094,1,Tablet,Email,1,0,0,0
1095,1,Mobile,Paid Search,1,0,0,0
1096,1,Mobile,Organic,1,0,0,0
1097,1,Mobile,Social,1,0,0,0
1098,1,Mobile,Organic,1,1,1,1
1099,1,Tablet,Email,1,0,0,0
1100,1,Desktop,Email,1,0,0,0
1101,1,Mobile,Social,1,0,0,0
1102,1,Mobile,Social,1,0,0,0
1103,1,Desktop,Paid Search,1,0,0,0
1104,1,Mobile,Direct,1,1,0,0
1105,1,Tablet,Direct,1,0,0,0
1106,1,Mobile,Direct,1,0,0,0
1107,1,Desktop,Direct,1,0,0,0
1108,1,Desktop,Paid Search,1,0,0,0
1109,1,Desktop,Organic,1,0,0,0
1110,1,Desktop,Email,1,0,0,0
1111,1,Mobile,Social,1,1,1,1
1112,1,Mobile,Paid Search,1,0,0,0
1113,1,Mobile,Paid Search,1,1,0,0
1114,1,Mobile,Social,1,0,0,0
1115,1,Desktop,Social,1,0,0,0
1116,1,Mobile,Paid Search,1,1,1,1
1117,1,Mobile,Email,1,0,0,0
1118,1,Desktop,Email,1,0,0,0
1119,1,Tablet,Paid Search,1,0,0,0
1120,1,Mobile,Organic,1,1,0,0
1121,1,Mobile,Organic,1,1,1,0
1122,1,Desktop,Paid Search,1,0,0,0
1123,1,Desktop,Social,1,0,0,0
1124,1,Mobile,Social,1,0,0,0
1125,1,Tablet,Social,1,1,0,0
1126,1,Desktop,Direct,1,0,0,0
1127,1,Mobile,Paid Search,1,0,0,0
1128,1,Desktop,Direct,1,0,0,0
1129,1,Desktop,Email,1,1,1,1
1130,1,Mobile,Email,1,0,0,0
1131,1,Desktop,Paid Search,1,1,1,1
1132,1,Mobile,Social,1,1,0,0
1133,1,Mobile,Paid Search,1,0,0,0
1134,1,Mobile,Direct,1,0,0,0
1135,1,Desktop,Organic,1,0,0,0
1136,1,Desktop,Organic,1,1,0,0
1137,1,Desktop,Organic,1,1,0,0
1138,1,Mobile,Paid Search,1,0,0,0
1139,1,Mobile,Email,1,0,0,0
1140,1,Mobile,Paid Search,1,1,1,1
1141,1,Desktop,Organic,1,1,1,1
1142,1,Desktop,Direct,1,0,0,0
1143,1,Tablet,Paid Search,1,0,0,0
1144,1,Desktop,Social,1,0,0,0
1145,1,Tablet,Social,1,1,1,1
1146,1,Mobile,Email,1,0,0,0
1147,1,Mobile,Social,1,0,0,0
1148,1,Desktop,Social,1,0,0,0
1149,1,Mobile,Email,1,1,1,1
1150,1,Mobile,Email,1,0,0,0
1151,1,Mobile,Email,1,1,1,1
1152,1,Mobile,Direct,1,0,0,0
1153,1,Mobile,Paid Search,1,0,0,0
1154,1,Mobile,Social,1,0,0,0
1155,1,Desktop,Email,1,1,0,0
1156,1,Desktop,Email,1,0,0,0
1157,1,Mobile,Direct,1,0,0,0
1158,1,Mobile,Paid Search,1,0,0,0
1159,1,Mobile,Organic,1,1,1,1
1160,1,Mobile,Organic,1,0,0,0
1161,1,Mobile,Paid Search,1,0,0,0
1162,1,Mobile,Social,1,0,0,0
1163,1,Mobile,Social,1,0,0,0
1164,1,Tablet,Email,1,0,0,0
1165,1,Mobile,Paid Search,1,0,0,0
1166,1,Desktop,Organic,1,1,1,0
1167,1,Mobile,Social,1,0,0,0
1168,1,Desktop,Email,1,0,0,0
1169,1,Mobile,Paid Search,1,1,1,1
1170,1,Desktop,Social,1,1,1,1
1171,1,Tablet,Email,1,1,0,0
1172,1,Desktop,Paid Search,1,1,1,1
1173,1,Desktop,Paid Search,1,0,0,0
1174,1,Desktop,Direct,1,1,0,0
1175,1,Mobile,Email,1,1,0,0
1176,1,Desktop,Paid Search,1,0,0,0
1177,1,Mobile,Organic,1,0,0,0
1178,1,Desktop,Paid Search,1,1,1,1
1179,1,Desktop,Email,1,0,0,0
1180,1,Mobile,Organic,1,0,0,0
1181,1,Mobile,Paid Search,1,1,0,0
1182,1,Mobile,Social,1,0,0,0
1183,1,Mobile,Email,1,1,1,1
1184,1,Desktop,Paid Search,1,0,0,0
1185,1,Desktop,Email,1,1,1,0
1186,1,Desktop,Direct,1,0,0,0
1187,1,Desktop,Email,1,0,0,0
1188,1,Mobile,Paid Search,1,1,0,0
1189,1,Mobile,Email,1,1,1,1
1190,1,Desktop,Social,1,0,0,0
1191,1,Mobile,Paid Search,1,0,0,0
1192,1,Mobile,Email,1,0,0,0
1193,1,Desktop,Organic,1,0,0,0
1194,1,Desktop,Paid Search,1,1,1,1
1195,1,Mobile,Organic,1,0,0,0
1196,1,Desktop,Social,1,1,1,1
1197,1,Desktop,Email,1,0,0,0
1198,1,Desktop,Direct,1,0,0,0
1199,1,Mobile,Organic,1,1,1,1
1200,1,Mobile,Paid Search,1,1,0,0
1201,1,Mobile,Email,1,1,1,1
1202,1,Desktop,Paid Search,1,0,0,0
1203,1,Mobile,Direct,1,0,0,0
1204,1,Desktop,Email,1,0,0,0
1205,1,Mobile,Direct,1,0,0,0
1206,1,Mobile,Email,1,0,0,0
1207,1,Tablet,Social,1,1,0,0
1208,1,Mobile,Social,1,1,1,1
1209,1,Desktop,Email,1,0,0,0
1210,1,Mobile,Organic,1,0,0,0
1211,1,Mobile,Email,1,1,0,0
1212,1,Desktop,Email,1,0,0,0
1213,1,Desktop,Direct,1,1,1,1
1214,1,Desktop,Email,1,1,1,1
1215,1,Mobile,Social,1,0,0,0
1216,1,Mobile,Email,1,0,0,0
1217,1,Mobile,Social,1,0,0,0
1218,1,Desktop,Paid Search,1,1,0,0
1219,1,Tablet,Direct,1,0,0,0
1220,1,Mobile,Email,1,0,0,0
1221,1,Mobile,Email,1,1,1,1
1222,1,Mobile,Email,1,0,0,0
1223,1,Tablet,Organic,1,0,0,0
1224,1,Mobile,Organic,1,0,0,0
1225,1,Mobile,Paid Search,1,0,0,0
1226,1,Mobile,Email,1,1,0,0
1227,1,Mobile,Paid Search,1,0,0,0
1228,1,Mobile,Organic,1,0,0,0
1229,1,Mobile,Organic,1,0,0,0
1230,1,Desktop,Organic,1,0,0,0
1231,1,Desktop,Paid Search,1,0,0,0
1232,1,Desktop,Social,1,0,0,0
1233,1,Mobile,Direct,1,1,0,0
1234,1,Desktop,Paid Search,1,1,0,0
1235,1,Desktop,Organic,1,0,0,0
1236,1,Tablet,Paid Search,1,1,0,0
1237,1,Mobile,Email,1,0,0,0
1238,1,Mobile,Social,1,0,0,0
1239,1,Mobile,Email,1,0,0,0
1240,1,Mobile,Paid Search,1,0,0,0
1241,1,Mobile,Paid Search,1,1,0,0
1242,1,Desktop,Social,1,0,0,0
1243,1,Tablet,Organic,1,1,1,1
1244,1,Mobile,Email,1,1,1,1
1245,1,Desktop,Organic,1,1,0,0
1246,1,Mobile,Paid Search,1,1,1,1
1247,1,Mobile,Organic,1,1,0,0
1248,1,Mobile,Email,1,1,1,1
1249,1,Mobile,Paid Search,1,0,0,0
1250,1,Mobile,Email,1,0,0,0
1251,1,Desktop,Email,1,0,0,0
1252,1,Mobile,Email,1,0,0,0
1253,1,Mobile,Direct,1,0,0,0
1254,1,Mobile,Email,1,0,0,0
1255,1,Desktop,Email,1,0,0,0
1256,1,Desktop,Email,1,1,1,1
1257,1,Mobile,Email,1,1,1,1
1258,1,Mobile,Social,1,0,0,0
1259,1,Desktop,Email,1,1,1,1
1260,1,Mobile,Email,1,1,1,0
1261,1,Mobile,Paid Search,1,0,0,0
1262,1,Desktop,Email,1,1,1,1
1263,1,Mobile,Social,1,0,0,0
1264,1,Mobile,Organic,1,1,1,1
1265,1,Desktop,Social,1,0,0,0
1266,1,Mobile,Direct,1,0,0,0
1267,1,Desktop,Email,1,1,1,1
1268,1,Mobile,Paid Search,1,1,1,1
1269,1,Mobile,Direct,1,1,0,0
1270,1,Mobile,Paid Search,1,0,0,0
1271,1,Mobile,Social,1,0,0,0
1272,1,Desktop,Organic,1,1,0,0
1273,1,Desktop,Email,1,0,0,0
1274,1,Mobile,Paid Search,1,1,0,0
1275,1,Desktop,Email,1,0,0,0
1276,1,Mobile,Paid Search,1,0,0,0
1277,1,Mobile,Social,1,1,0,0
1278,1,Desktop,Social,1,1,0,0
1279,1,Mobile,Social,1,1,1,0
1280,1,Mobile,Organic,1,1,0,0
1281,1,Mobile,Email,1,0,0,0
1282,1,Desktop,Email,1,1,0,0
1283,1,Mobile,Paid Search,1,0,0,0
1284,1,Mobile,Organic,1,1,0,0
1285,1,Tablet,Social,1,1,0,0
1286,1,Desktop,Paid Search,1,1,1,1
1287,1,Desktop,Email,1,0,0,0
1288,1,Desktop,Paid Search,1,0,0,0
1289,1,Mobile,Organic,1,0,0,0
1290,1,Mobile,Social,1,1,1,0
1291,1,Mobile,Email,1,1,1,1
1292,1,Mobile,Paid Search,1,0,0,0
1293,1,Desktop,Organic,1,0,0,0
1294,1,Desktop,Paid Search,1,0,0,0
1295,1,Mobile,Organic,1,0,0,0
1296,1,Mobile,Paid Search,1,1,1,0
1297,1,Mobile,Organic,1,1,1,1
1298,1,Desktop,Direct,1,0,0,0
1299,1,Tablet,Email,1,0,0,0
1300,1,Mobile,Organic,1,1,1,0
1301,1,Mobile,Email,1,0,0,0
1302,1,Mobile,Direct,1,1,1,1
1303,1,Mobile,Organic,1,0,0,0
1304,1,Desktop,Direct,1,0,0,0
